"Ajar_LangoisseDuRoiSalomon.1979" "Gary_Au-DelàDeCetteLimite.1975" "Gary_LaPromesseDlAube.1960" "Gary_LesClownsLyriques.1979" "Gary_LesEnchanteurs.1973" "Gary_LesRacinesDuCiel.1956" "SchwarzBart_LaMulatresse-Solitude.1972" "SchwarzBart_LeDernierDesJustes.1959" "Vailland_LaLoi.1957" "Vailland_LesMauvaisCoups.1948"
"hommes" 0.00855898747178209 0.0524570190875863 0.0438970000790146 0.0545095612716933 0.0406382696390658 0.106847820585639 0.153939332761318 0.0479433811498801 0.106221374481742 0.0340349774845534
"pouvait" 0.0781007606800116 0.0321510762149722 0.0579440401042993 0.125224667786323 0.0646894904458599 0.0905394690225674 0.0454247211426841 0.0509874053498725 0.0251276369741756 0.0130903759555974
"beaucoup" 0.110196963699194 0.069378638148098 0.0719910801295839 0.0707151065146292 0.0514198513800425 0.0972877524279761 0.01261797809519 0.0114150907499715 0.0262698022911836 0.0733061053513457
"faisait" 0.0920091153216575 0.0219981047786652 0.0596999201074599 0.0707151065146292 0.0887407112526539 0.0607345506486787 0.0630898904759501 0.0585974658498535 0.0376914554612635 0.0392711278667923
"fit" 0.00962886090575485 0.0236902666847164 0.0465308200837555 0.0928135773004508 0.056395966029724 0.0522991963919178 0.0757078685711402 0.120238955899699 0.0559661005333912 0.10472300764478
"donc" 0.0342359498871284 0.0423040476512793 0.0719910801295839 0.0486166357288076 0.070494957537155 0.0612969075991295 0.0353303386665321 0.0989307864997527 0.0593925964844152 0.0340349774845534
"jeune" 0.071681520076175 0.0524570190875863 0.0561881601011387 0.0294646277144288 0.052249203821656 0.0264307766711843 0.0706606773330642 0.108823865149728 0.0856623987755988 0.0628338045868677
"quoi" 0.125175191774813 0.0998375524570191 0.0535543400963978 0.076608032057515 0.028197983014862 0.0590474797973266 0.020188764952304 0.0707735626498231 0.0239854716571677 0.0287988271023144
"amour" 0.0738212669441205 0.0863002572086097 0.0482867000869161 0.187100385986623 0.0530785562632696 0.0174330654639726 0.00504719123807601 0.0266352117499334 0.0765250762395349 0.138757985129333
"nuit" 0.0502840513967198 0.0389197238391769 0.0307279000553102 0.0412504788002004 0.0464437367303609 0.0607345506486787 0.156462928380356 0.0738175868498155 0.0628190924354391 0.109959158027019
"ni" 0.053493671698638 0.059225666711791 0.0482867000869161 0.0736615692860721 0.0787884819532909 0.041614414333354 0.0302831474284561 0.0616414900498459 0.0810937375075668 0.0706880301602262
"pendant" 0.0684718997742567 0.0507648571815351 0.0948175201706715 0.0677686437431863 0.0597133757961783 0.0899771120721167 0.00252359561903801 0.00761006049998098 0.0354071248272475 0.0602157293957482
"enfin" 0.0513539248306925 0.0575335048057398 0.0798925401438066 0.100179734229058 0.0290273354564756 0.0657957632027353 0.0353303386665321 0.0684905444998288 0.0159903144381118 0.0628338045868677
"bon" 0.0855898747178209 0.0846080953025585 0.0561881601011387 0.076608032057515 0.0472730891719745 0.0596098367477773 0.017665169333266 0.0509874053498725 0.0308384635592156 0.0235626767200754
"moins" 0.071681520076175 0.0761472857723027 0.0544322800979781 0.0530363298859719 0.042296974522293 0.0652334062522846 0.022712360571342 0.0494653932498763 0.0513974392653593 0.0575976542046288
"salomon" 0.53493671698638 0.00338432381210234 0 0.00147323138572144 0.000829352441613588 0 0 0.00913207259997717 0 0
"oui" 0.10056810279344 0.120143495329633 0.0201926200363467 0.036830784643036 0.0248805732484076 0.0764805452612992 0.010094382476152 0.0525094174498687 0.0456866126803194 0.0575976542046288
"chaque" 0.0310263295852101 0.0524570190875863 0.0886719401596095 0.0530363298859719 0.0514198513800425 0.0629839784504817 0.0378539342855701 0.0426163387998935 0.0548239352163832 0.0602157293957482
"allait" 0.0545635451326108 0.0270745904968187 0.0772587201390657 0.063348949586022 0.0530785562632696 0.100661894130681 0.0504719123807601 0.015220120999962 0.0239854716571677 0.0261807519111949
"eux" 0.0342359498871284 0.0236902666847164 0.0342396600616314 0.0721883379003506 0.0389795647558386 0.112471390090146 0.0630898904759501 0.0509874053498725 0.0342649595102395 0.0209446015289559
"dessus" 0.0470744310948015 0.0287667524028699 0.0649675601169416 0.0707151065146292 0.0306860403397028 0.0708569757567919 0.0731842729521022 0.0540314295498649 0.0513974392653593 0.0366530526756728
"cœur" 0.071681520076175 0.0321510762149722 0.0684793201232628 0.0427237101859218 0.0514198513800425 0.039364986531551 0.0933730379044062 0.0806666412997983 0.0194168103891357 0.0261807519111949
"lorsque" 0.0192577218115097 0.069378638148098 0.118521900213339 0.0279913963287074 0.115279989384289 0.0494874116396642 0.022712360571342 0.023591187549941 0.0068529919020479 0.0183265263378364
"seul" 0.0470744310948015 0.0372275619331258 0.0517984600932372 0.0574560240431362 0.0489317940552017 0.0691699049054397 0.0328067430474941 0.0403333206498992 0.0582504311674072 0.0680699549691067
"celui" 0.0363756967550739 0.0524570190875863 0.0395073000711131 0.0604024868145791 0.105327760084926 0.0528615533423685 0.0328067430474941 0.0410943266998973 0.0399757860952794 0.0366530526756728
"coup" 0.0641924060383657 0.0524570190875863 0.0614558001106204 0.0486166357288076 0.028197983014862 0.0590474797973266 0.0504719123807601 0.062402496099844 0.0342649595102395 0.0602157293957482
"nos" 0.00748911403780933 0.0829159333965074 0.0807704801453869 0.0397772474144789 0.113621284501062 0.0714193327072426 0.01261797809519 0.0205471633499486 0.00571082658503992 0.0261807519111949
"terre" 0.0149782280756187 0.00846080953025585 0.0351176000632117 0.0589292554288577 0.0555666135881104 0.0579227658964251 0.169080906475546 0.0745785928998136 0.0456866126803194 0.0314169022934339
"mains" 0.0299564561512373 0.0372275619331258 0.0474087600853358 0.050089867114529 0.0622014331210191 0.039364986531551 0.0580426992378741 0.0920817320497698 0.0399757860952794 0.0549795790135093
"vraiment" 0.110196963699194 0.0643021524299445 0.0544322800979781 0.0883938831432865 0.028197983014862 0.0781676161126513 0.01261797809519 0.0251131996499372 0.0068529919020479 0.00523615038223898
"autour" 0.0256769624153463 0.0524570190875863 0.057066100102719 0.0662954123574649 0.0464437367303609 0.05398626724327 0.0832786554282542 0.0525094174498687 0.0513974392653593 0.0418892030579118
"va" 0.105917469963303 0.0913767429267632 0.0245823200442482 0.0559827926574148 0.0232218683651805 0.0399273434820018 0.017665169333266 0.031201248049922 0.0742407456055189 0.10472300764478
"elles" 0.0342359498871284 0.0558413428996886 0.0316058400568905 0.0589292554288577 0.0688362526539278 0.0348661309279452 0.105991015999596 0.0448993569498878 0.068529919020479 0.0602157293957482
"lorsqu" 0.0342359498871284 0.0744551238662515 0.0509205200916569 0.0825009576004007 0.0763004246284501 0.0714193327072426 0.017665169333266 0.0304402419999239 0.00913732253606387 0.0130903759555974
"éléphants" 0 0 0.00175588000316058 0.00147323138572144 0 0.260371268058688 0 0 0 0
"assez" 0.0556334185665836 0.0643021524299445 0.0605778601090401 0.0574560240431362 0.0323447452229299 0.0882900412207645 0.010094382476152 0.0220691754499448 0.0285541329251996 0.0314169022934339
"eu" 0.141223293284404 0.0626099905238933 0.0395073000711131 0.0662954123574649 0.0290273354564756 0.0511744824910163 0.01261797809519 0.0182641451999543 0.0422601167292954 0.0314169022934339
"seulement" 0.0823802544159026 0.0710708000541492 0.0465308200837555 0.0648221809717434 0.0406382696390658 0.047800340788312 0.0378539342855701 0.0479433811498801 0.0274119676081916 0.0261807519111949
"toi" 0.0663321529063112 0.165831866793015 0.0237043800426679 0.0338843218715932 0.0157576963906582 0.0163083515630711 0.0504719123807601 0.0646855142498383 0.0593925964844152 0.123049533982616
"personne" 0.0962886090575485 0.0372275619331258 0.0403852400726934 0.0486166357288076 0.0381502123142251 0.0455509129865091 0.0782314641901782 0.0509874053498725 0.0445444473633114 0.00785422557335847
"petite" 0.0299564561512373 0.0321510762149722 0.0482867000869161 0.0574560240431362 0.0331740976645435 0.0202448502162262 0.194316862665926 0.0829496594497926 0.0502552739483513 0.0287988271023144
"parfois" 0.0374455701890466 0.0626099905238933 0.0719910801295839 0.0456701729573647 0.0696656050955414 0.0551109811441714 0.0656134860949881 0.0289182298999277 0.0182746450721277 0.00785422557335847
"eut" 0.0139083546416459 0.0643021524299445 0.0333617200600511 0.0559827926574148 0.0530785562632696 0.0494874116396642 0.0605662948569121 0.062402496099844 0.0491131086313433 0.0418892030579118
"pourquoi" 0.0695417732082295 0.0643021524299445 0.0237043800426679 0.0324110904858717 0.0265392781316348 0.0483626977387627 0.0630898904759501 0.0540314295498649 0.0525396045823673 0.0837784061158236
"vieux" 0.0695417732082295 0.0947610667388656 0.0324837800584708 0.0383040160287575 0.0489317940552017 0.0461132699369598 0.0757078685711402 0.0555534416498611 0.0102794878530719 0.0183265263378364
"votre" 0.0513539248306925 0.0947610667388656 0.0377514200679526 0.0898671145290079 0.0273686305732484 0.060172193698228 0.00504719123807601 0.0327232601499182 0.0239854716571677 0.0602157293957482
"ciel" 0.0128384812076731 0.0203059428726141 0.0544322800979781 0.0736615692860721 0.0447850318471338 0.0359908448288467 0.108514611618634 0.0806666412997983 0.0251276369741756 0.0287988271023144
"heures" 0.0342359498871284 0.0558413428996886 0.0860381201548686 0.0456701729573647 0.0464437367303609 0.0472379838378612 0.0302831474284561 0.0182641451999543 0.0388336207782714 0.0785422557335847
"cora" 0.462185323476233 0 0 0 0 0 0 0 0 0
"fort" 0.022467342113428 0.0321510762149722 0.0465308200837555 0.0294646277144288 0.0937168259023355 0.0708569757567919 0.0403775299046081 0.0334842661999163 0.0125638184870878 0.0209446015289559
"mademoiselle" 0.415110892381431 0.00676864762420468 0 0.00441969415716432 0 0.00337414170270437 0.00504719123807601 0.0167421330999581 0.00228433063401597 0.00523615038223898
"grande" 0.0342359498871284 0.0219981047786652 0.0596999201074599 0.0265181649429859 0.0555666135881104 0.0314919892252408 0.0605662948569121 0.0342452722499144 0.0947997213116626 0.0575976542046288
"fille" 0.0235372155474007 0.0406118857452281 0.021070560037927 0.050089867114529 0.0107815817409766 0.0320543461756916 0.108514611618634 0.0540314295498649 0.126780350187886 0.0680699549691067
"soudain" 0.0106987343397276 0.0186137809665629 0.0509205200916569 0.0206252394001002 0.0232218683651805 0.041614414333354 0.11356180285671 0.118716943799703 0.0171324797551198 0.0314169022934339
"besoin" 0.0738212669441205 0.049072695275484 0.0517984600932372 0.0574560240431362 0.0298566878980892 0.0804170439144543 0.00504719123807601 0.00684905444998288 0.0239854716571677 0.0366530526756728
"point" 0.0278167092832918 0.0287667524028699 0.0342396600616314 0.036830784643036 0.105327760084926 0.0506121255405656 0.022712360571342 0.0502263992998744 0.0171324797551198 0.0157084511467169
"place" 0.0278167092832918 0.0473805333694328 0.0316058400568905 0.0441969415716432 0.0472730891719745 0.0427391282342554 0.0403775299046081 0.038811308549903 0.0902310600436307 0.0418892030579118
"don" 0.00320962030191828 0.00676864762420468 0.00790146001422263 0.00736615692860721 0.0190751061571125 0.00112471390090146 0 0.0015220120999962 0.412321679439882 0.00785422557335847
"doute" 0.0117686077737004 0.0372275619331258 0.0474087600853358 0.0589292554288577 0.0630307855626327 0.0731064035585948 0.0302831474284561 0.0190251512499524 0.0308384635592156 0.0366530526756728
"mieux" 0.0920091153216575 0.0473805333694328 0.0482867000869161 0.0589292554288577 0.0323447452229299 0.0500497685901149 0.010094382476152 0.0296792359499258 0.0228433063401597 0.0287988271023144
"œil" 0.044934684226856 0.0219981047786652 0.035995540064792 0.0515630985002504 0.0580546709129512 0.0320543461756916 0.0252359561903801 0.0715345686998212 0.0445444473633114 0.0261807519111949
"willie" 0 0 0 0.605498099531512 0 0 0 0 0 0
"première" 0.053493671698638 0.0609178286178422 0.0614558001106204 0.0412504788002004 0.0323447452229299 0.0365532017792974 0.0529955079997981 0.0296792359499258 0.0422601167292954 0.0654518797779872
"cet" 0.0181878483775369 0.0423040476512793 0.0438970000790146 0.0677686437431863 0.0555666135881104 0.0534239102928193 0.0403775299046081 0.0479433811498801 0.0251276369741756 0.0183265263378364
"porte" 0.0395853170569922 0.0727629619602004 0.0324837800584708 0.0397772474144789 0.0298566878980892 0.0157459946126204 0.010094382476152 0.0662075263498345 0.0913732253606387 0.0680699549691067
"as" 0.0748911403780933 0.106606200081224 0.0245823200442482 0.0162055452429359 0.00912287685774947 0.020807207166677 0.015141573714228 0.0517484113998706 0.0776672415565429 0.109959158027019
"cependant" 0 0.0169216190605117 0.0737469601327445 0.0206252394001002 0.0580546709129512 0.0196824932657755 0.116085398475748 0.0882767017997793 0.0251276369741756 0.0157084511467169
"brigante" 0 0 0 0 0 0 0 0 0.458008292120201 0
"quatre" 0.118755951170976 0.0710708000541492 0.0342396600616314 0.0338843218715932 0.0248805732484076 0.0236189919189306 0.020188764952304 0.0403333206498992 0.0342649595102395 0.0471253534401508
"sourire" 0.044934684226856 0.0389197238391769 0.0438970000790146 0.0486166357288076 0.052249203821656 0.0438638421351569 0.0529955079997981 0.0525094174498687 0.0148481491211038 0.010472300764478
"jours" 0.0406551904909649 0.0439962095573304 0.0438970000790146 0.0427237101859218 0.0489317940552017 0.047800340788312 0.0605662948569121 0.0357672843499106 0.0262698022911836 0.0340349774845534
"maintenant" 0.0588430388685019 0.0389197238391769 0.0228264400410876 0.0279913963287074 0.0107815817409766 0.0224942780180292 0.0454247211426841 0.0882767017997793 0.0662455883864631 0.0680699549691067
"dieu" 0.0406551904909649 0.0219981047786652 0.021070560037927 0.0220984707858216 0.0290273354564756 0.020807207166677 0.017665169333266 0.150679197899623 0.0274119676081916 0.00523615038223898
"mort" 0.0310263295852101 0.0372275619331258 0.0254602600458285 0.0147323138572144 0.0729830148619958 0.0236189919189306 0.0731842729521022 0.0692515505498269 0.0479709433143353 0.0287988271023144
"parler" 0.0588430388685019 0.0541491809936375 0.0351176000632117 0.0486166357288076 0.0348328025477707 0.0635463354009324 0.010094382476152 0.0182641451999543 0.0342649595102395 0.0340349774845534
"côté" 0.053493671698638 0.0338432381210234 0.0412631800742737 0.0589292554288577 0.0248805732484076 0.0410520573829032 0.0555191036188361 0.0319622540999201 0.0491131086313433 0.0471253534401508
"comment" 0.0684718997742567 0.0456883714633816 0.0272161400489891 0.0530363298859719 0.0182457537154989 0.0326167031261423 0.0378539342855701 0.0517484113998706 0.0445444473633114 0.0628338045868677
"corps" 0.0128384812076731 0.0710708000541492 0.0237043800426679 0.0456701729573647 0.0572253184713376 0.0134965668108175 0.131226972189976 0.0722955747498193 0.0296962982422076 0.0157084511467169
"presque" 0.0171179749435642 0.0575335048057398 0.0430190600774343 0.0412504788002004 0.0298566878980892 0.0832288286667079 0.020188764952304 0.0251131996499372 0.0228433063401597 0.0261807519111949
"vu" 0.114476457435085 0.0287667524028699 0.0298499600537299 0.0338843218715932 0.0315153927813163 0.0466756268874105 0.0277595518094181 0.0144591149499639 0.0434022820463034 0.0261807519111949
"pris" 0.0898693684537119 0.0541491809936375 0.0500425800900766 0.0191520080143787 0.0348328025477707 0.0365532017792974 0.0302831474284561 0.0243521935999391 0.0308384635592156 0.0366530526756728
"dis" 0.053493671698638 0.113374847705428 0.0526764000948175 0.0206252394001002 0.0240512208067941 0.041614414333354 0.0277595518094181 0.0319622540999201 0.0217011410231517 0.0287988271023144
"ceux" 0.0213974686794552 0.0355354000270746 0.0316058400568905 0.0324110904858717 0.0713243099787686 0.047800340788312 0.0832786554282542 0.0357672843499106 0.0239854716571677 0.0130903759555974
"tant" 0.0192577218115097 0.049072695275484 0.0342396600616314 0.036830784643036 0.066348195329087 0.0455509129865091 0.015141573714228 0.0327232601499182 0.0354071248272475 0.0602157293957482
