"Caeiro_1" "Caeiro_2" "Caeiro_3" "Campos_1" "Campos_2" "Campos_3" "Campos_4" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5" "Reis_1" "Reis_2"
"toujours" 0 0 0 0 0 0 0 0 0.0881488736532811 0.0194980147475893 0.0197569890348711 0.0191357595156913 0 0
"último" 0.0238891543239369 0.0431965442764579 0.023716352424997 0.00712961642663625 0.00797257434425576 0.00833750208437552 0 0.00990785693054592 0 0.00886273397617697 0.00987849451743554 0.00869807250713242 0.00672043010752688 0.00780092050862002
"volante" 0 0 0 0.0427776985598175 0.103643466475325 0.016675004168751 0 0 0 0 0 0 0 0
"abstracta" 0.0238891543239369 0.0185128046899105 0.0118581762124985 0 0 0 0 0.0198157138610918 0.00979431929480901 0.0159529211571185 0.00987849451743554 0.0191357595156913 0 0
"adeus" 0.0238891543239369 0.0246837395865474 0.0177872643187478 0.028518465706545 0 0.00833750208437552 0.0889328063241107 0 0 0 0 0 0 0
"anseio" 0 0 0 0.00712961642663625 0.00797257434425576 0.016675004168751 0 0 0.019588638589618 0.0194980147475893 0.0296354835523066 0.0173961450142648 0 0
"automóvel" 0 0 0 0.0332715433243025 0.0478354460655346 0.0500250125062531 0 0 0.019588638589618 0.00354509359047079 0 0.00347922900285297 0 0
"beijos" 0 0 0 0.0047530776177575 0 0.00833750208437552 0 0 0.0587659157688541 0.0141803743618832 0.0197569890348711 0.0139169160114119 0.0134408602150538 0.0234027615258601
"dando" 0.0318522057652492 0.037025609379821 0.0177872643187478 0.00712961642663625 0.0239177230327673 0 0 0.00990785693054592 0.00979431929480901 0.00531764038570618 0.00987849451743554 0.00521884350427945 0.0134408602150538 0.01560184101724
"dão" 0 0.0123418697932737 0.0118581762124985 0.00237653880887875 0.00797257434425576 0 0 0.0198157138610918 0 0.00709018718094158 0.0197569890348711 0.00695845800570594 0.0537634408602151 0.0468055230517201
"deram" 0.00796305144131231 0.00617093489663684 0.00592908810624926 0.0047530776177575 0.00797257434425576 0 0.00988142292490119 0 0.019588638589618 0.0124078275666478 0.00987849451743554 0.0121773015099854 0.0268817204301075 0.0312036820344801
"fome" 0.0238891543239369 0.0431965442764579 0.023716352424997 0.0142592328532725 0.0159451486885115 0.016675004168751 0.0197628458498024 0.00990785693054592 0 0.00354509359047079 0 0.00521884350427945 0 0
"grito" 0.00796305144131231 0.0123418697932737 0.00592908810624926 0.0237653880887875 0.0637805947540461 0 0.00988142292490119 0.00990785693054592 0 0.00709018718094158 0.00987849451743554 0.00521884350427945 0 0
"levemente" 0.00796305144131231 0.0185128046899105 0.0118581762124985 0.0047530776177575 0.0159451486885115 0 0 0 0.00979431929480901 0.0124078275666478 0.00987849451743554 0.0156565305128384 0.0134408602150538 0.01560184101724
"muitos" 0.0159261028826246 0.00617093489663684 0.00592908810624926 0.0047530776177575 0 0 0.0197628458498024 0.0198157138610918 0.019588638589618 0.0177254679523539 0 0.0173961450142648 0 0
"noutra" 0.0477783086478739 0.0431965442764579 0.023716352424997 0.0142592328532725 0 0.00833750208437552 0.0494071146245059 0 0 0.00177254679523539 0 0.00347922900285297 0 0
"ouvindo" 0.00796305144131231 0.0185128046899105 0.023716352424997 0.00237653880887875 0.00797257434425576 0 0 0.00990785693054592 0.019588638589618 0.00531764038570618 0 0.00521884350427945 0.0470430107526882 0.0468055230517201
"presença" 0.00796305144131231 0.0123418697932737 0.00592908810624926 0.00712961642663625 0 0.0250125062531266 0 0.0198157138610918 0.019588638589618 0.00709018718094158 0 0.00695845800570594 0.0403225806451613 0.0312036820344801
"próprios" 0 0 0 0.0142592328532725 0.0159451486885115 0.00833750208437552 0.0296442687747036 0 0.00979431929480901 0.00354509359047079 0.00987849451743554 0.00347922900285297 0.0537634408602151 0.0468055230517201
"realmente" 0 0.00617093489663684 0.0118581762124985 0.0237653880887875 0.0239177230327673 0.0250125062531266 0.00988142292490119 0.00990785693054592 0 0.0106352807714124 0.00987849451743554 0.00695845800570594 0 0
"sentar" 0.0318522057652492 0.0308546744831842 0.023716352424997 0.0047530776177575 0 0 0.0197628458498024 0 0.00979431929480901 0.00886273397617697 0 0.00521884350427945 0.0201612903225806 0.0234027615258601
"símbolo" 0 0 0 0.0213888492799087 0.00797257434425576 0 0.0790513833992095 0.00990785693054592 0.00979431929480901 0.00886273397617697 0.00987849451743554 0.0104376870085589 0 0
"sofrer" 0 0 0 0.0142592328532725 0.0159451486885115 0 0.0395256916996047 0.00990785693054592 0.00979431929480901 0.0106352807714124 0.00987849451743554 0.0156565305128384 0.00672043010752688 0.00780092050862002
"sons" 0.00796305144131231 0 0.00592908810624926 0.0047530776177575 0.0159451486885115 0 0 0.00990785693054592 0.029382957884427 0.0106352807714124 0.00987849451743554 0.0121773015099854 0.0201612903225806 0.0390046025431001
"súbito" 0 0 0 0.009506155235515 0.0159451486885115 0.00833750208437552 0.00988142292490119 0.0198157138610918 0.019588638589618 0.0141803743618832 0.0197569890348711 0.0173961450142648 0 0
"três" 0.0159261028826246 0 0.0118581762124985 0.01901231047103 0.0159451486885115 0.0333500083375021 0.00988142292490119 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0.0268817204301075 0.0468055230517201
"trovoada" 0.0637044115304985 0.0740512187596421 0.0711490572749911 0 0 0 0 0 0 0 0 0 0 0
"várias" 0 0 0 0.0308950045154237 0.031890297377023 0.00833750208437552 0.0494071146245059 0.00990785693054592 0.00979431929480901 0.00354509359047079 0 0.00347922900285297 0.00672043010752688 0.01560184101724
"velho" 0.0159261028826246 0 0.0118581762124985 0.0213888492799087 0.0159451486885115 0.0250125062531266 0.0197628458498024 0 0.00979431929480901 0.00531764038570618 0 0.00869807250713242 0.0134408602150538 0.00780092050862002
"á" 0 0.0123418697932737 0.0118581762124985 0.0356480821331812 0.0478354460655346 0.016675004168751 0.00988142292490119 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0 0
"acontece" 0.0238891543239369 0.00617093489663684 0.0118581762124985 0.0118826940443937 0.00797257434425576 0 0.0395256916996047 0 0.029382957884427 0.00709018718094158 0 0.00869807250713242 0.0134408602150538 0.00780092050862002
"algibeira" 0.0238891543239369 0.0246837395865474 0.0118581762124985 0.0213888492799087 0 0.0250125062531266 0.0395256916996047 0.0198157138610918 0 0.00354509359047079 0 0.00347922900285297 0 0
"altos" 0.00796305144131231 0.037025609379821 0.0415036167437448 0.00237653880887875 0.00797257434425576 0 0 0.00990785693054592 0 0.00354509359047079 0 0.00521884350427945 0.0336021505376344 0.0312036820344801
"areia" 0 0 0 0 0 0 0 0.0198157138610918 0.019588638589618 0.0177254679523539 0.00987849451743554 0.0191357595156913 0.0134408602150538 0.0234027615258601
"arte" 0.00796305144131231 0 0.00592908810624926 0.00237653880887875 0 0.00833750208437552 0 0.0297235707916378 0 0.0159529211571185 0.0296354835523066 0.0156565305128384 0.0134408602150538 0.00780092050862002
"cessar" 0.0318522057652492 0.0123418697932737 0.0118581762124985 0.00237653880887875 0 0 0.00988142292490119 0.0396314277221837 0.019588638589618 0.0124078275666478 0 0.0139169160114119 0 0
"deixem" 0 0 0 0.0118826940443937 0.0159451486885115 0.016675004168751 0.00988142292490119 0 0.00979431929480901 0.00886273397617697 0 0.00521884350427945 0.0470430107526882 0.0390046025431001
"deixou" 0.00796305144131231 0 0.00592908810624926 0.009506155235515 0.0159451486885115 0 0.0197628458498024 0.0198157138610918 0.029382957884427 0.0124078275666478 0 0.0156565305128384 0 0
"deseja" 0 0 0 0 0 0 0 0 0 0.0141803743618832 0.0296354835523066 0.0121773015099854 0.0470430107526882 0.0468055230517201
"dono" 0.00796305144131231 0.00617093489663684 0.00592908810624926 0.0118826940443937 0 0.00833750208437552 0.0395256916996047 0.00990785693054592 0.00979431929480901 0.00886273397617697 0.0197569890348711 0.0104376870085589 0.0134408602150538 0.00780092050862002
"eco" 0 0 0 0.009506155235515 0.0159451486885115 0 0.0197628458498024 0.00990785693054592 0.019588638589618 0.0141803743618832 0 0.0121773015099854 0.0201612903225806 0.01560184101724
"esperanças" 0.0159261028826246 0.0123418697932737 0.0118581762124985 0.0118826940443937 0 0.00833750208437552 0.0395256916996047 0.0198157138610918 0 0.0106352807714124 0 0.0121773015099854 0 0
"esquecido" 0 0 0 0.0047530776177575 0.00797257434425576 0 0.00988142292490119 0 0.00979431929480901 0.0194980147475893 0.0395139780697422 0.0191357595156913 0 0
"estás" 0.00796305144131231 0.00617093489663684 0.00592908810624926 0.009506155235515 0 0.00833750208437552 0.00988142292490119 0.00990785693054592 0.019588638589618 0.00886273397617697 0 0.00695845800570594 0.0403225806451613 0.0312036820344801
"fogo" 0.00796305144131231 0 0.00592908810624926 0.009506155235515 0.0239177230327673 0.00833750208437552 0 0.0198157138610918 0.00979431929480901 0.0106352807714124 0 0.0156565305128384 0.0134408602150538 0.00780092050862002
"indo" 0 0.00617093489663684 0.00592908810624926 0.00712961642663625 0.00797257434425576 0.016675004168751 0 0.00990785693054592 0 0.0124078275666478 0.0197569890348711 0.0156565305128384 0.0134408602150538 0.01560184101724
"irmã" 0.0955566172957477 0.037025609379821 0.0355745286374956 0.0047530776177575 0.00797257434425576 0.00833750208437552 0 0 0.00979431929480901 0.00177254679523539 0 0.00173961450142648 0 0
"los" 0.0159261028826246 0 0.0118581762124985 0.0166357716621512 0.0239177230327673 0.0250125062531266 0.00988142292490119 0 0 0.00886273397617697 0.00987849451743554 0.00521884350427945 0.0134408602150538 0.01560184101724
"mágoas" 0 0 0 0.00237653880887875 0 0 0.00988142292490119 0.0198157138610918 0 0.0194980147475893 0.0296354835523066 0.0226149885185443 0 0
"medito" 0 0 0 0.00237653880887875 0 0.00833750208437552 0 0.0297235707916378 0.029382957884427 0.0177254679523539 0.00987849451743554 0.0173961450142648 0.00672043010752688 0.00780092050862002
"mestre" 0 0 0 0.028518465706545 0.00797257434425576 0 0.0988142292490119 0 0 0 0 0 0.0336021505376344 0.0234027615258601
"oriente" 0 0 0 0.0308950045154237 0.0558080204097903 0 0.0494071146245059 0 0 0.00354509359047079 0.0197569890348711 0.00347922900285297 0 0
"ouvidos" 0.00796305144131231 0.0246837395865474 0.0296454405312463 0.009506155235515 0.00797257434425576 0.016675004168751 0.00988142292490119 0 0 0.00531764038570618 0.00987849451743554 0.00695845800570594 0.0201612903225806 0.01560184101724
"pensamos" 0.0318522057652492 0.0246837395865474 0.0177872643187478 0.00237653880887875 0.00797257434425576 0 0 0.00990785693054592 0.00979431929480901 0.0106352807714124 0 0.00695845800570594 0.0201612903225806 0.0234027615258601
"pensas" 0.0318522057652492 0.0185128046899105 0.0177872643187478 0 0 0 0 0.00990785693054592 0 0.00886273397617697 0 0.00521884350427945 0.0470430107526882 0.0390046025431001
"resta" 0 0 0 0.0047530776177575 0.0159451486885115 0 0 0.0198157138610918 0.019588638589618 0.0194980147475893 0.00987849451743554 0.0191357595156913 0 0
"sentem" 0.0159261028826246 0.0123418697932737 0.023716352424997 0.0142592328532725 0.0398628717212788 0.00833750208437552 0 0.0198157138610918 0.00979431929480901 0.00531764038570618 0 0.00521884350427945 0.00672043010752688 0.00780092050862002
"sentimentos" 0 0.0123418697932737 0.0118581762124985 0.01901231047103 0.0239177230327673 0.0333500083375021 0.00988142292490119 0 0.00979431929480901 0.00709018718094158 0 0.00695845800570594 0.00672043010752688 0.00780092050862002
"subitamente" 0 0 0.0118581762124985 0.0261419268976662 0.0478354460655346 0.00833750208437552 0.0197628458498024 0 0.00979431929480901 0.00531764038570618 0.00987849451743554 0.00695845800570594 0 0
"verdadeiramente" 0.00796305144131231 0.0123418697932737 0.0118581762124985 0.0213888492799087 0 0.016675004168751 0.0296442687747036 0 0 0.0124078275666478 0.00987849451743554 0.00695845800570594 0 0
"xadrez" 0 0 0 0.0047530776177575 0 0.016675004168751 0 0 0 0.00177254679523539 0 0.00347922900285297 0.10752688172043 0.0624073640689601
"absorto" 0 0 0 0 0 0 0 0.0396314277221837 0 0.0212705615428247 0.0296354835523066 0.0191357595156913 0 0
"brancas" 0.0159261028826246 0.0123418697932737 0.0177872643187478 0.00712961642663625 0.0159451486885115 0 0.00988142292490119 0 0.00979431929480901 0.0106352807714124 0 0.00869807250713242 0.0201612903225806 0.01560184101724
"centro" 0.0159261028826246 0.0123418697932737 0.0118581762124985 0.0142592328532725 0 0.016675004168751 0.00988142292490119 0.0198157138610918 0 0.0106352807714124 0.00987849451743554 0.0104376870085589 0 0
"cismo" 0 0 0 0.00712961642663625 0.0159451486885115 0.00833750208437552 0 0.00990785693054592 0.00979431929480901 0.0159529211571185 0.0197569890348711 0.0191357595156913 0 0
"contar" 0.00796305144131231 0.0123418697932737 0.00592908810624926 0.00712961642663625 0 0.00833750208437552 0 0.0297235707916378 0 0.00886273397617697 0.00987849451743554 0.00869807250713242 0.0336021505376344 0.0234027615258601
"demais" 0.0318522057652492 0.0308546744831842 0.023716352424997 0.0118826940443937 0.0159451486885115 0.00833750208437552 0.00988142292490119 0 0 0.00177254679523539 0.00987849451743554 0.00173961450142648 0.0201612903225806 0.01560184101724
"dó" 0 0 0 0 0 0 0 0.00990785693054592 0.00979431929480901 0.0283607487237663 0.0197569890348711 0.0173961450142648 0 0
"encosta" 0.0238891543239369 0.0123418697932737 0.0474327048499941 0.00237653880887875 0.00797257434425576 0 0 0.0198157138610918 0.00979431929480901 0.0106352807714124 0.00987849451743554 0.00869807250713242 0 0
"estradas" 0.0238891543239369 0.00617093489663684 0.023716352424997 0.009506155235515 0.0159451486885115 0.00833750208437552 0 0.0198157138610918 0.00979431929480901 0.00709018718094158 0 0.00869807250713242 0.0134408602150538 0.00780092050862002
"fechado" 0.00796305144131231 0 0.00592908810624926 0.0142592328532725 0.0239177230327673 0.00833750208437552 0.00988142292490119 0 0.00979431929480901 0.0106352807714124 0.0197569890348711 0.0104376870085589 0.00672043010752688 0.00780092050862002
"finda" 0 0 0 0 0 0 0 0 0.039177277179236 0.0212705615428247 0.00987849451743554 0.0173961450142648 0.0134408602150538 0.00780092050862002
"formas" 0 0 0 0.0047530776177575 0.00797257434425576 0 0 0.00990785693054592 0.00979431929480901 0.0141803743618832 0.0197569890348711 0.0156565305128384 0.0268817204301075 0.01560184101724
"fútil" 0 0 0 0.00712961642663625 0.0159451486885115 0 0.00988142292490119 0.0396314277221837 0.00979431929480901 0.0124078275666478 0 0.0156565305128384 0.0134408602150538 0.00780092050862002
"incerteza" 0.0318522057652492 0.0493674791730947 0.023716352424997 0.00712961642663625 0 0.00833750208437552 0.00988142292490119 0 0 0.00531764038570618 0 0.0104376870085589 0 0
"loucura" 0 0 0 0.01901231047103 0.0239177230327673 0.0250125062531266 0.00988142292490119 0 0.019588638589618 0.00886273397617697 0.0296354835523066 0.00869807250713242 0 0
"metafísica" 0.00796305144131231 0.0431965442764579 0.0355745286374956 0.0213888492799087 0.00797257434425576 0.00833750208437552 0.0494071146245059 0 0 0 0 0 0 0
"mole" 0 0 0 0.00237653880887875 0.00797257434425576 0 0 0.0198157138610918 0.00979431929480901 0.00886273397617697 0 0.0121773015099854 0.0470430107526882 0.0468055230517201
"nessa" 0 0 0 0.00237653880887875 0.00797257434425576 0 0 0 0.019588638589618 0.0159529211571185 0.0296354835523066 0.0121773015099854 0.0268817204301075 0.0234027615258601
"nisto" 0 0.00617093489663684 0.00592908810624926 0.0213888492799087 0.0239177230327673 0.016675004168751 0.0197628458498024 0.00990785693054592 0.00979431929480901 0.00709018718094158 0.00987849451743554 0.00869807250713242 0 0
"nulo" 0 0 0 0.00237653880887875 0.00797257434425576 0 0 0.0198157138610918 0.019588638589618 0.0159529211571185 0.0197569890348711 0.0191357595156913 0.00672043010752688 0.00780092050862002
"pã" 0 0 0 0.00237653880887875 0 0.00833750208437552 0 0 0 0 0 0 0.0940860215053763 0.10921288712068
"pára" 0.00796305144131231 0.0123418697932737 0.00592908810624926 0.009506155235515 0.00797257434425576 0.00833750208437552 0.0197628458498024 0 0.029382957884427 0.0141803743618832 0.00987849451743554 0.0104376870085589 0 0
"poema" 0.0238891543239369 0.0123418697932737 0.0118581762124985 0.009506155235515 0 0.00833750208437552 0 0.00990785693054592 0 0.0106352807714124 0.0296354835523066 0.0139169160114119 0 0
"poemas" 0.0477783086478739 0.037025609379821 0.023716352424997 0.0118826940443937 0 0.016675004168751 0.00988142292490119 0.00990785693054592 0 0.00531764038570618 0 0.00347922900285297 0 0
"poesia" 0 0 0.00592908810624926 0.0118826940443937 0.0239177230327673 0.00833750208437552 0 0.00990785693054592 0.019588638589618 0.0141803743618832 0 0.0121773015099854 0.00672043010752688 0.00780092050862002
"queira" 0 0 0 0.00712961642663625 0 0 0.0296442687747036 0.0198157138610918 0 0.0159529211571185 0.00987849451743554 0.0156565305128384 0.0134408602150538 0.00780092050862002
"ra" 0 0 0 0 0 0 0 0.0297235707916378 0.039177277179236 0.0194980147475893 0.00987849451743554 0.0191357595156913 0 0
"tece" 0 0 0 0 0 0 0 0.0297235707916378 0 0.0212705615428247 0.00987849451743554 0.0191357595156913 0.0134408602150538 0.00780092050862002
"via" 0.00796305144131231 0 0.00592908810624926 0.0118826940443937 0.00797257434425576 0.0250125062531266 0.00988142292490119 0.0198157138610918 0.019588638589618 0.0106352807714124 0 0.00869807250713242 0.0134408602150538 0.00780092050862002
"antigos" 0 0 0 0.0166357716621512 0.00797257434425576 0.016675004168751 0.0296442687747036 0.00990785693054592 0 0.00177254679523539 0 0.00173961450142648 0.0537634408602151 0.0390046025431001
