"Caeiro_1" "Caeiro_2" "Caeiro_3" "Campos_1" "Campos_2" "Campos_3" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5" "Reis_1" "Reis_2"
"completamente" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0 0.00813156878290744 0.0215920541240823 0.00978952520802741 0 0 0.00391266922294389 0.00547955213793859 0 0
"continua" 0.0118783655369021 0.0196850393700787 0.0196598840066844 0 0.00406578439145372 0.0143947027493882 0 0 0 0.00391266922294389 0.00365303475862573 0.0065880492786086 0.00726058229870036
"continuo" 0.0118783655369021 0.0196850393700787 0.0196598840066844 0.0151756582441763 0.00406578439145372 0 0 0.00986290561199329 0 0.00586900383441584 0.00365303475862573 0 0
"cresce" 0.00395945517896737 0 0.00982994200334218 0 0.00406578439145372 0.0143947027493882 0.00978952520802741 0 0 0.00391266922294389 0.00547955213793859 0.0197641478358258 0.0145211645974007
"culto" 0.00791891035793475 0.00984251968503937 0 0 0.00609867658718058 0.00719735137469411 0 0 0 0 0 0.0395282956716516 0.0290423291948014
"descansar" 0 0 0 0.00758782912208817 0.00203289219572686 0 0.00978952520802741 0.0197258112239866 0.0197005516154452 0.00978167305735973 0.00913258689656432 0 0
"diante" 0.0118783655369021 0.00984251968503937 0.00982994200334218 0.0151756582441763 0.0101644609786343 0.0215920541240823 0 0 0 0.00195633461147195 0.00182651737931286 0 0
"dinheiro" 0.00791891035793475 0.00984251968503937 0 0 0.00813156878290744 0.00719735137469411 0 0 0.0197005516154452 0.00586900383441584 0.00730606951725146 0 0
"disperso" 0 0 0 0 0.00406578439145372 0 0 0.00986290561199329 0.00985027580772262 0.0117380076688317 0.01278562165519 0 0
"dobrada" 0.0158378207158695 0.0196850393700787 0.0196598840066844 0 0.0101644609786343 0.0287894054987765 0 0 0 0 0 0 0
"duro" 0 0 0 0.00758782912208817 0.00203289219572686 0 0.00978952520802741 0.0197258112239866 0.00985027580772262 0.00978167305735973 0.0109591042758772 0 0
"ébrio" 0 0 0 0 0.00406578439145372 0 0.00978952520802741 0.00986290561199329 0.0197005516154452 0.00978167305735973 0.0109591042758772 0 0
"elevo" 0.0158378207158695 0.0196850393700787 0.0196598840066844 0 0 0 0 0 0.00985027580772262 0.00586900383441584 0.00365303475862573 0.0131760985572172 0.00726058229870036
"esperando" 0 0 0 0.0151756582441763 0.0162631375658149 0.00719735137469411 0 0 0 0 0 0.0131760985572172 0.0290423291948014
"essencialmente" 0.0395945517896737 0.0688976377952756 0 0 0 0 0 0 0 0 0 0 0
"estarei" 0.00791891035793475 0.00984251968503937 0 0 0.00203289219572686 0 0 0.00986290561199329 0.00985027580772262 0.00978167305735973 0.0109591042758772 0 0
"estivesse" 0.00791891035793475 0.00984251968503937 0 0.0151756582441763 0.00813156878290744 0.0143947027493882 0 0.00986290561199329 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"facto" 0.0237567310738042 0.0295275590551181 0.0196598840066844 0 0 0 0 0.00986290561199329 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"falou" 0.031675641431739 0.0393700787401575 0 0 0 0 0 0 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"figura" 0.0158378207158695 0.0196850393700787 0 0 0.00609867658718058 0 0 0.00986290561199329 0 0.00586900383441584 0.00730606951725146 0 0
"fixo" 0 0 0 0.00758782912208817 0.00609867658718058 0 0 0.00986290561199329 0 0.00391266922294389 0.00365303475862573 0.032940246393043 0.0217817468961011
"fuga" 0 0 0 0 0 0 0 0.0197258112239866 0 0.00586900383441584 0.00730606951725146 0.0197641478358258 0.0363029114935018
"graça" 0.0118783655369021 0.0196850393700787 0 0 0.00406578439145372 0.0143947027493882 0.00978952520802741 0 0.00985027580772262 0.00586900383441584 0.00547955213793859 0 0
"guia" 0 0 0 0.00758782912208817 0.00203289219572686 0 0.00978952520802741 0 0.0394011032308905 0.00978167305735973 0.00913258689656432 0 0
"humanos" 0 0 0 0 0.00813156878290744 0.0287894054987765 0 0 0 0 0 0.032940246393043 0.0290423291948014
"incertamente" 0 0 0 0 0 0 0.0195790504160548 0 0 0.00782533844588778 0.0109591042758772 0.0131760985572172 0.0217817468961011
"indefinido" 0 0 0 0.0303513164883527 0.0121973531743612 0.00719735137469411 0.00978952520802741 0 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"irei" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0 0.00609867658718058 0.0143947027493882 0 0.0197258112239866 0 0.00586900383441584 0.00547955213793859 0 0
"largo" 0.00395945517896737 0 0.00982994200334218 0.0227634873662645 0.014230245370088 0 0 0 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"lida" 0 0 0 0 0 0 0.00978952520802741 0.00986290561199329 0.00985027580772262 0.0117380076688317 0.0146121390345029 0 0
"longa" 0 0 0 0 0 0 0 0.0295887168359799 0 0.00586900383441584 0.00547955213793859 0.0197641478358258 0.0363029114935018
"lúcida" 0 0 0 0.0151756582441763 0.00406578439145372 0 0 0.00986290561199329 0 0.00782533844588778 0.00913258689656432 0.0131760985572172 0.00726058229870036
"menina" 0 0 0 0 0 0 0 0 0.0492513790386131 0.0117380076688317 0.0109591042758772 0 0
"mudar" 0 0 0 0 0.00203289219572686 0.00719735137469411 0 0 0.0197005516154452 0.00586900383441584 0.00730606951725146 0.0197641478358258 0.0217817468961011
"nascido" 0.0118783655369021 0.00984251968503937 0.00982994200334218 0.0227634873662645 0.0121973531743612 0.00719735137469411 0 0 0 0 0 0.0065880492786086 0.00726058229870036
"odeio" 0 0 0 0 0 0 0 0 0 0 0 0.065880492786086 0.0508240760909025
"olhei" 0 0 0 0 0 0 0.0195790504160548 0.0197258112239866 0 0.0117380076688317 0.00913258689656432 0.0065880492786086 0.00726058229870036
"olvido" 0 0 0 0 0 0 0.00978952520802741 0.00986290561199329 0.00985027580772262 0.00782533844588778 0.00730606951725146 0.0263521971144344 0.0145211645974007
"orgulho" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0 0.00406578439145372 0.0143947027493882 0 0 0 0.00391266922294389 0.00730606951725146 0.0131760985572172 0.00726058229870036
"perene" 0 0 0 0 0 0 0 0 0 0.00586900383441584 0.00730606951725146 0.0263521971144344 0.0435634937922021
"pinheirais" 0 0 0 0 0.00406578439145372 0.0143947027493882 0 0 0 0.00978167305735973 0.0146121390345029 0 0
"porquê" 0.00395945517896737 0 0.00982994200334218 0 0.00203289219572686 0.00719735137469411 0.0195790504160548 0 0.00985027580772262 0.00978167305735973 0.00913258689656432 0 0
"província" 0 0 0 0.0227634873662645 0.0162631375658149 0.0143947027493882 0 0 0 0.00391266922294389 0.00365303475862573 0 0
"quadro" 0 0 0 0.0151756582441763 0.00406578439145372 0 0.00978952520802741 0.0197258112239866 0 0.00586900383441584 0.00547955213793859 0.0131760985572172 0.0145211645974007
"rãs" 0 0 0 0.00758782912208817 0.00203289219572686 0 0.00978952520802741 0.00986290561199329 0.0295508274231678 0.00978167305735973 0.00913258689656432 0 0
"saberá" 0 0 0 0 0 0 0.0293685756240822 0.00986290561199329 0 0.0117380076688317 0.01278562165519 0 0
"silêncios" 0 0 0 0 0.00813156878290744 0.0143947027493882 0 0.00986290561199329 0 0.00978167305735973 0.00913258689656432 0 0
"sóis" 0 0 0 0.00758782912208817 0.0203289219572686 0.00719735137469411 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0.0065880492786086 0.00726058229870036
"surpresa" 0 0 0 0.00758782912208817 0.00203289219572686 0 0 0.0197258112239866 0.0295508274231678 0.00978167305735973 0.00913258689656432 0 0
"tiveram" 0.0118783655369021 0 0.0294898260100265 0 0 0 0.0195790504160548 0.00986290561199329 0 0.00782533844588778 0.00730606951725146 0 0
"tornou" 0 0 0 0.00758782912208817 0.00406578439145372 0 0 0 0.0197005516154452 0.00782533844588778 0.00547955213793859 0.0197641478358258 0.0145211645974007
"torre" 0 0 0 0.00758782912208817 0.00203289219572686 0 0 0.0197258112239866 0.00985027580772262 0.00586900383441584 0.00547955213793859 0.0131760985572172 0.0290423291948014
"tristonho" 0 0 0 0 0 0 0.0195790504160548 0 0 0.0117380076688317 0.0164386564138158 0 0
"vãos" 0 0 0 0 0.00203289219572686 0.00719735137469411 0 0.00986290561199329 0 0.0117380076688317 0.0109591042758772 0.0065880492786086 0.00726058229870036
"vários" 0.0158378207158695 0.0295275590551181 0.00982994200334218 0.00758782912208817 0.00813156878290744 0.00719735137469411 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0 0
"vistos" 0 0 0 0 0.0121973531743612 0.0431841082481647 0 0 0.00985027580772262 0.00391266922294389 0.00365303475862573 0 0
"viu" 0.0197972758948369 0.0196850393700787 0.0196598840066844 0.00758782912208817 0.0101644609786343 0 0 0 0 0.00195633461147195 0.00182651737931286 0 0
"walt" 0 0 0 0 0.0345591673273566 0 0 0 0 0 0 0 0
"absoluta" 0 0 0 0.0227634873662645 0.0101644609786343 0.0143947027493882 0.00978952520802741 0.00986290561199329 0 0.00391266922294389 0.00365303475862573 0 0
"acorda" 0.00395945517896737 0 0 0 0.00813156878290744 0.0143947027493882 0 0.00986290561199329 0 0.00586900383441584 0.00913258689656432 0 0
"acordado" 0.00791891035793475 0.0196850393700787 0 0.0151756582441763 0.00609867658718058 0.00719735137469411 0.0195790504160548 0 0 0.00391266922294389 0.00365303475862573 0 0
"ais" 0 0 0 0 0 0 0.00978952520802741 0 0 0.0117380076688317 0.0164386564138158 0 0
"ando" 0.00395945517896737 0 0.00982994200334218 0 0.00609867658718058 0.0143947027493882 0.0195790504160548 0 0.00985027580772262 0.00586900383441584 0.00547955213793859 0 0
"apaga" 0 0 0 0.0151756582441763 0.0121973531743612 0.0143947027493882 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0.0065880492786086 0.0145211645974007
"atira" 0.00395945517896737 0 0 0 0.0101644609786343 0.00719735137469411 0.00978952520802741 0.00986290561199329 0 0.00586900383441584 0.00730606951725146 0 0
"capa" 0 0 0 0.00758782912208817 0.00609867658718058 0.00719735137469411 0 0 0 0.00586900383441584 0.0109591042758772 0.0065880492786086 0.00726058229870036
"chegou" 0 0 0 0.0151756582441763 0.00813156878290744 0 0 0.0197258112239866 0 0.00782533844588778 0.00730606951725146 0 0
"círculo" 0 0 0 0.00758782912208817 0.0121973531743612 0.00719735137469411 0.00978952520802741 0.00986290561199329 0 0.00586900383441584 0.00547955213793859 0 0
"colho" 0 0 0 0 0 0 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0.0527043942288688 0.0363029114935018
"comboios" 0 0 0 0 0.0162631375658149 0.0575788109975529 0 0 0 0 0 0 0
"contos" 0.00395945517896737 0 0 0 0 0 0.0195790504160548 0.00986290561199329 0 0.00586900383441584 0.00547955213793859 0.0263521971144344 0.0145211645974007
"deita" 0.00395945517896737 0 0 0 0.00609867658718058 0 0 0 0.0197005516154452 0.00586900383441584 0.00730606951725146 0.0065880492786086 0.0145211645974007
"deitado" 0.00791891035793475 0 0 0.0531148038546172 0.014230245370088 0 0 0 0 0 0 0 0
"descansa" 0 0 0 0.00758782912208817 0.00203289219572686 0 0 0.00986290561199329 0.0197005516154452 0.00782533844588778 0.00730606951725146 0.0131760985572172 0.00726058229870036
"desfeito" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0.00758782912208817 0.00406578439145372 0.00719735137469411 0.00978952520802741 0 0 0.00586900383441584 0.00730606951725146 0 0
"desgraça" 0 0 0 0.0151756582441763 0.00406578439145372 0 0.0195790504160548 0.0197258112239866 0 0.00782533844588778 0.00730606951725146 0 0
"disfarce" 0 0 0 0 0 0 0 0 0.00985027580772262 0.0117380076688317 0.0164386564138158 0 0
"ditas" 0.0395945517896737 0.0590551181102362 0 0 0 0 0 0 0 0 0 0 0
"dormem" 0 0 0 0.00758782912208817 0.0101644609786343 0.0287894054987765 0.00978952520802741 0 0 0.00586900383441584 0.00365303475862573 0 0
"encanto" 0 0 0 0 0 0 0.00978952520802741 0 0.00985027580772262 0.0117380076688317 0.0146121390345029 0 0
"enche" 0.00395945517896737 0 0 0.0151756582441763 0.00406578439145372 0 0.00978952520802741 0 0.00985027580772262 0.00978167305735973 0.00730606951725146 0 0
"encontra" 0.00791891035793475 0.00984251968503937 0 0.00758782912208817 0.00609867658718058 0.00719735137469411 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0.0131760985572172 0.0217817468961011
"energia" 0 0 0 0.0531148038546172 0.0182960297615417 0 0 0 0 0 0 0 0
"engenheiro" 0 0 0 0.0151756582441763 0.0243947063487223 0.0143947027493882 0 0 0 0 0 0 0
"enleio" 0 0 0 0 0 0 0.0293685756240822 0.00986290561199329 0 0.0117380076688317 0.0109591042758772 0 0
"espelho" 0.0237567310738042 0.0393700787401575 0 0.0151756582441763 0.00813156878290744 0 0 0 0 0 0 0 0
"esplendor" 0 0 0 0.0227634873662645 0.00813156878290744 0 0 0.0197258112239866 0 0.00782533844588778 0.00547955213793859 0 0
"esquecida" 0 0 0 0.00758782912208817 0.00203289219572686 0 0 0.00986290561199329 0.0197005516154452 0.0117380076688317 0.00913258689656432 0 0
"esteja" 0.0277161862527716 0.0295275590551181 0 0 0 0 0 0 0 0.00195633461147195 0.00365303475862573 0.0065880492786086 0.0145211645974007
"excessivo" 0.00791891035793475 0.00984251968503937 0 0.00758782912208817 0.0121973531743612 0.00719735137469411 0 0 0.00985027580772262 0.00195633461147195 0.00182651737931286 0.0065880492786086 0.00726058229870036
"explica" 0.00791891035793475 0.00984251968503937 0 0 0.00406578439145372 0 0 0 0.00985027580772262 0.00782533844588778 0.0109591042758772 0 0
"f" 0 0 0 0 0.0162631375658149 0.0575788109975529 0 0 0 0 0 0 0
"falam" 0.00791891035793475 0 0.0196598840066844 0.00758782912208817 0.00813156878290744 0.00719735137469411 0.00978952520802741 0 0 0.00586900383441584 0.00365303475862573 0 0
"falham" 0.031675641431739 0.0590551181102362 0.0196598840066844 0 0 0 0 0 0 0 0 0 0
"fama" 0 0 0 0 0.00203289219572686 0.00719735137469411 0 0 0 0 0 0.0461163449502602 0.0508240760909025
"faróis" 0 0 0 0 0.0243947063487223 0.00719735137469411 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0 0
"figuras" 0 0 0 0.00758782912208817 0.0101644609786343 0.00719735137469411 0 0 0 0.00586900383441584 0.00547955213793859 0.0065880492786086 0.0145211645974007
"filósofos" 0.0356350966107064 0.0196850393700787 0.0491497100167109 0 0 0 0 0 0 0 0 0 0
"forte" 0.0118783655369021 0.0295275590551181 0.00982994200334218 0 0.014230245370088 0.0143947027493882 0 0 0 0 0 0 0
"frutos" 0.00395945517896737 0 0.00982994200334218 0 0.00813156878290744 0.0143947027493882 0 0 0 0.00195633461147195 0.00182651737931286 0.0197641478358258 0.0217817468961011
"grato" 0 0 0 0 0 0 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0.0395282956716516 0.0508240760909025
"guardo" 0 0 0 0 0 0 0.0195790504160548 0.00986290561199329 0 0.00978167305735973 0.00913258689656432 0.0131760985572172 0.00726058229870036
"imaginar" 0.00395945517896737 0 0.00982994200334218 0.0227634873662645 0.0101644609786343 0 0 0.00986290561199329 0 0.00391266922294389 0.00547955213793859 0 0
"importância" 0.0197972758948369 0.0196850393700787 0.00982994200334218 0.0151756582441763 0.0101644609786343 0.00719735137469411 0 0 0 0 0 0 0
"infeliz" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0.0227634873662645 0.00813156878290744 0 0.00978952520802741 0 0 0.00391266922294389 0.00365303475862573 0 0
"insónia" 0 0 0 0.0227634873662645 0.0101644609786343 0.00719735137469411 0 0 0.00985027580772262 0.00586900383441584 0.00547955213793859 0 0
"joão" 0.031675641431739 0.0393700787401575 0.0393197680133687 0 0 0 0 0 0 0 0 0 0
"lahô" 0 0 0 0 0.0162631375658149 0.0575788109975529 0 0 0 0 0 0 0
"lido" 0 0 0 0 0.00406578439145372 0.00719735137469411 0.0195790504160548 0 0.00985027580772262 0.00586900383441584 0.00547955213793859 0.0131760985572172 0.0145211645974007
"ma" 0 0 0 0.00758782912208817 0.00813156878290744 0.0215920541240823 0 0 0.00985027580772262 0.00782533844588778 0.00547955213793859 0 0
"malmequeres" 0 0 0 0 0 0 0.00978952520802741 0 0.0295508274231678 0.0117380076688317 0.0109591042758772 0 0
"margens" 0 0 0 0.00758782912208817 0.00609867658718058 0 0 0.00986290561199329 0.0197005516154452 0.00586900383441584 0.00547955213793859 0.0131760985572172 0.00726058229870036
"marítimo" 0 0 0 0 0.0162631375658149 0.0575788109975529 0 0 0 0 0 0 0
"matéria" 0 0 0 0.00758782912208817 0.014230245370088 0.0143947027493882 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0.0131760985572172 0.00726058229870036
"moderno" 0 0 0 0.0151756582441763 0.0223618141529955 0.0215920541240823 0 0 0 0 0 0 0
"muros" 0.00395945517896737 0 0 0.00758782912208817 0.00406578439145372 0.00719735137469411 0 0.00986290561199329 0 0.00586900383441584 0.00730606951725146 0.0065880492786086 0.0145211645974007
"ninfa" 0.0277161862527716 0.0295275590551181 0.0196598840066844 0 0 0 0 0 0 0 0 0.0131760985572172 0.0145211645974007
"ninfas" 0 0 0 0 0 0 0 0.00986290561199329 0 0.00586900383441584 0.00365303475862573 0.032940246393043 0.0363029114935018
"novos" 0 0 0 0 0.0101644609786343 0.0359867568734706 0 0 0 0 0 0.0263521971144344 0.0145211645974007
"parecem" 0.0118783655369021 0 0.0294898260100265 0.00758782912208817 0.00203289219572686 0 0.00978952520802741 0 0.00985027580772262 0.00391266922294389 0.00365303475862573 0.0065880492786086 0.00726058229870036
"pasmo" 0.00395945517896737 0 0 0 0.00406578439145372 0 0.00978952520802741 0 0 0.0117380076688317 0.0109591042758772 0 0
"passada" 0.0118783655369021 0.00984251968503937 0 0 0.00406578439145372 0.00719735137469411 0.0293685756240822 0 0 0.00586900383441584 0.00547955213793859 0 0
"passaram" 0 0 0 0.00758782912208817 0.00609867658718058 0 0.0195790504160548 0.0197258112239866 0 0.00782533844588778 0.00730606951725146 0 0
"pedinte" 0 0 0 0 0.0325262751316298 0 0 0 0 0 0 0 0
"pensei" 0 0 0 0.0227634873662645 0.0101644609786343 0.0143947027493882 0 0.0197258112239866 0 0.00391266922294389 0.00365303475862573 0 0
"perda" 0 0 0 0.00758782912208817 0.00203289219572686 0 0.00978952520802741 0.0295887168359799 0 0.00782533844588778 0.00730606951725146 0.0065880492786086 0.00726058229870036
"perfeição" 0.00395945517896737 0 0.00982994200334218 0 0 0 0 0.0394516224479732 0 0.00978167305735973 0.00913258689656432 0 0
"pirata" 0 0 0 0 0.0162631375658149 0.0575788109975529 0 0 0 0 0 0 0
"possível" 0 0 0 0.00758782912208817 0.0121973531743612 0.00719735137469411 0 0.00986290561199329 0 0.00195633461147195 0.00182651737931286 0.0197641478358258 0.0145211645974007
"posta" 0 0 0 0.00758782912208817 0.00203289219572686 0 0 0.0197258112239866 0 0.0117380076688317 0.0109591042758772 0 0
"praias" 0 0 0 0.00758782912208817 0.0121973531743612 0.0359867568734706 0 0 0 0 0 0.0131760985572172 0.0145211645974007
